ticker,earnings_date,momentum_7d,volume_spike,volatility_7d,market_return_7d,5d_return,label
2222.SR,2023-11-07,0.019726802748025633,0.9258155965384595,0.004812090492262926,0.06391834932297648,0.007440394881226619,1
DE,2023-11-22,0.0027044560480371984,1.579884677639572,0.017324220270687144,0.033690018499201495,-0.01712706626524821,0
FRO,2023-11-30,-0.10410095561169631,0.9989371205748678,0.02697815151763525,0.004710968857148204,-0.030181047051445527,0
NEE,2024-01-25,-0.03927084655927428,1.6208187066279531,0.016315860359544507,0.0275829406916893,0.03052768148211572,1
SHEL,2024-02-01,0.047914872871258465,1.0812987141596884,0.01123788657233279,0.008951148701431533,-0.008114811363329229,0
KEX,2024-02-01,0.06418702313205217,1.0744648194522983,0.020961960683352168,0.008951148701431533,0.02548541790331835,1
HON,2024-02-01,-0.027742126955527437,1.635241104920259,0.01562114126852088,0.008951148701431533,-0.019512463372446612,0
XOM,2024-02-02,0.02379512385137108,1.0836180915188047,0.014865210555882342,0.018459324682929313,-0.0019614942497179523,0
CVX,2024-02-02,0.05051079637260076,1.1099557221896577,0.0159882321446528,0.018459324682929313,-0.0078823109132399,0
CAT,2024-02-05,0.06859078561641611,1.4342838385810617,0.015035084653262181,0.009261755014066597,0.0007155176061006694,1
DUK,2024-02-08,-0.03014760262352931,0.8854242612525575,0.016212768115086974,0.015135735180432375,0.008183563317108018,1
PEP,2024-02-09,-0.005102793639072181,1.2941059021611627,0.017485243155489927,0.03793903980913332,-0.008051511382919806,0
CF,2024-02-14,0.02610938968269395,1.0318572222547762,0.013964371909953947,0.012222164925154114,0.02732674223483801,1
DE,2024-02-15,-0.06232955872411536,1.565846452493707,0.02488611912776365,0.016255730417932494,0.0,0
NTR,2024-02-21,0.027081910499495623,0.884890701071277,0.019237848217157447,-0.007960916101905833,0.045995280660311055,1
LNG,2024-02-22,-0.007615337844871239,1.351278851622652,0.022286477425460454,0.013014597427650518,-0.01572814779057371,0
FRO,2024-02-29,-0.04290583003336895,0.6786191947455211,0.01936672540842528,0.022787524452605658,0.043053768042918966,1
2222.SR,2024-03-11,0.006309058686688038,0.8345516881689423,0.010693955346173937,0.006298329795584942,-0.010208340944546564,0
ADM,2024-03-12,0.05217552755089387,1.543433197320474,0.017396557593875494,0.007663045854215091,0.06938839503161726,1
PEP,2024-04-23,0.01856033787642218,1.0849953150698954,0.016294480301761755,-0.010179097532698618,0.027391709500181487,1
NEE,2024-04-23,0.049460950095465424,0.9567236755238593,0.016194108518532587,-0.010179097532698618,0.011631404419771393,1
HON,2024-04-25,0.01205961298946328,1.019359682619614,0.008753941036601607,-7.95894624048434e-05,0.0032120301214986066,1
KEX,2024-04-25,0.1617982452708858,1.7576380152125486,0.042752829101306816,-7.95894624048434e-05,-0.023448687561883393,0
CAT,2024-04-25,-0.057374527198942676,1.0394449932604395,0.028414340613685703,-7.95894624048434e-05,-0.007573880886337354,0
CVX,2024-04-26,0.060677953193757864,1.0131100669495925,0.004327584204583374,0.015403129962972285,-0.03399847073717989,0
XOM,2024-04-26,-0.005647886041572512,0.8484242282469288,0.01260246963656109,0.015403129962972285,-0.016615750068777864,0
ADM,2024-04-30,-0.06293939715760856,0.7506843080959169,0.01337266307532024,0.013773312319743271,0.049948971627721925,1
CF,2024-05-01,-0.010532996393382742,0.5822302595689778,0.012637437549838282,0.001260620297500635,-0.060536056506793764,0
SHEL,2024-05-02,-0.009069506129635366,0.8675022292268181,0.0114429636736301,-0.001226115310231655,0.019969664968697596,1
LNG,2024-05-03,0.0007622501164823343,1.7238369716294661,0.017835341610933676,0.011634050396467052,-0.00021560225522131773,0
2222.SR,2024-05-07,-0.004983267795039543,0.5534193665649048,0.001625124479901196,0.01747134043546424,-0.00500836813651021,0
DUK,2024-05-07,0.046566535102002225,1.3595348277702344,0.009324158670327275,0.01747134043546424,0.0004888870273791178,1
NTR,2024-05-08,0.024962958067850212,0.7944929097717569,0.015972700154988997,0.013978628203962958,0.03445794945912735,1
DE,2024-05-16,-0.027467473278706814,1.2385662875656507,0.01987600878358982,0.02233423175770155,-0.03851133031055954,0
FRO,2024-05-30,-0.004982143290266197,1.0902510902510902,0.025112159394204178,-0.01405480357846134,-0.04041490727359336,0
PEP,2024-07-11,0.006507339347094655,1.077114629730386,0.008896533927492588,0.02042748531262035,0.03915818049222011,1
NEE,2024-07-24,0.06256178770969938,0.6830477034122518,0.01967056288081829,-0.03615116099563409,0.012995532778955467,1
HON,2024-07-25,-0.07332810934181783,1.019294859652965,0.0214941404963503,-0.04682558884757864,0.010521069978304343,1
ADM,2024-07-30,-0.02632801495891372,0.5350374646491152,0.015015673687828635,-0.012732483555124092,-0.07263998717765081,0
KEX,2024-08-01,-0.09387955127146945,1.0356641955519936,0.03403680254196941,-0.01944814746376999,0.014072173671596227,1
SHEL,2024-08-01,0.02285780839239959,1.184783338256391,0.008372267745737202,-0.01944814746376999,-0.02179876555854723,0
CVX,2024-08-02,-0.042045558577179676,1.4646812228860824,0.024408267538904457,-0.015390755229937872,-0.023965015288350034,0
XOM,2024-08-02,0.0162593583166133,1.0448958817953176,0.013139240578220199,-0.015390755229937872,0.01685503411966204,1
DUK,2024-08-06,0.04526522941981981,1.7260459615814874,0.017868590004215992,-0.04094105171682004,0.007084721697444009,1
2222.SR,2024-08-06,-0.03546093143794529,1.669353870818116,0.009819145601236343,-0.04094105171682004,0.03676463980957333,1
CAT,2024-08-06,-0.06859157692163378,1.3849560205253937,0.025057157405043558,-0.04094105171682004,0.03786281831891832,1
NTR,2024-08-07,-0.06513099504130229,1.9007906146391227,0.0179668681470988,-0.047911073313974886,-0.025276162925787504,0
CF,2024-08-07,-0.017821399720483307,0.9568474389055069,0.017510388432759566,-0.047911073313974886,0.09890864372091328,1
LNG,2024-08-08,-0.008687147108642232,1.1789458150635361,0.018447650968553393,-0.020940852225134428,0.02654765434159905,1
DE,2024-08-15,0.07859902485476954,1.0519046784848467,0.024111972592333546,0.05921648448021602,0.008921362889843337,1
PEP,2024-10-08,0.0024705318952306797,0.8524114447557802,0.010086482284996378,0.002974953811243725,0.03215581808464303,1
NEE,2024-10-23,0.024725515434295717,0.8106923484738482,0.010412865779299986,-0.010833120502237437,-0.06909141865044914,0
HON,2024-10-24,-0.037602820392233095,1.7429206172150955,0.021231563870528696,-0.0009315377112569576,-0.016355854429899338,0
CAT,2024-10-30,-0.028785068845891982,0.9336931071897664,0.010329835755858878,-0.006202356456868744,0.09925113964130815,1
KEX,2024-10-30,-0.05261868441877065,1.5990103610091533,0.025719980876096185,-0.006202356456868744,0.09853799965308332,1
CF,2024-10-30,-0.02851042002506982,0.8407878219464685,0.007542999192232684,-0.006202356456868744,0.015896351940121085,1
LNG,2024-10-31,0.049290044963125924,1.4413910357838364,0.021921839931573314,-0.02516610378321796,0.0554393939957648,1
SHEL,2024-10-31,0.008058527505501076,0.9176239512099628,0.014665639458515123,-0.02516610378321796,0.015692064415077256,1
XOM,2024-11-01,-0.044233814648063384,1.1533575884916893,0.006124953789812834,-0.012024419038491491,0.053588478320381244,1
CVX,2024-11-01,0.017211632238531737,1.0638532887578598,0.01289376190800357,-0.012024419038491491,0.02521712169369817,1
2222.SR,2024-11-05,0.018484284392240584,1.1770988512215046,0.005724026005194542,-0.0040412147249401014,0.018148816506550907,1
NTR,2024-11-06,0.02399179656479098,1.1715512055772175,0.023742591511698056,0.01757822569827813,-0.05453429746290961,0
DUK,2024-11-07,-0.02910580343267725,0.8898913284885672,0.014354302890163647,0.023789525551876776,-0.003601099944417317,0
ADM,2024-11-18,0.004191201740222289,1.1374577146761318,0.01293630338887964,-0.012524886107528012,0.0151756284462255,1
DE,2024-11-21,0.11121282083549498,1.3685234168352265,0.03070523986897324,-0.0054113281813528225,0.06481686257591146,1
FRO,2024-11-27,-0.1684835561375956,1.0572885973262875,0.03012293978797257,0.01815857474519368,-0.06078675250820615,0
NEE,2025-01-24,0.07134446899002019,1.2876232350058092,0.02752865616200799,0.04428118495545196,-0.01743778763752085,0
SHEL,2025-01-30,-0.0017971131347587388,1.0874281888826742,0.016129498239923563,0.0032997935947635375,-0.007351824453499138,0
CAT,2025-01-30,-0.058690599238740176,1.3911298805869206,0.02354671860739142,0.0032997935947635375,-0.025414728845260578,0
KEX,2025-01-30,-0.006116433179189938,1.524106764859357,0.0250420665865691,0.0032997935947635375,-0.04432751604489802,0
XOM,2025-01-31,-0.024650812982657793,1.0198242847488173,0.015417674773863757,-0.007618257229211706,0.01928297517320207,1
CVX,2025-01-31,-0.04616070476026534,0.8721454440786074,0.018080028081947218,-0.007618257229211706,0.022990655882140942,1
PEP,2025-02-04,-0.03775460355873261,0.8689870625080411,0.02637444874328909,-0.01018144123302919,0.014983468610443876,1
ADM,2025-02-04,-0.059790224856215914,1.7161173687016793,0.029267726810420776,-0.01018144123302919,-0.02210979426609015,0
HON,2025-02-06,-0.04929758838591279,1.0439555198351989,0.022787089826190814,0.002977619303741035,-0.021685300321545142,0
DUK,2025-02-13,0.013519421270910693,0.9402112852556207,0.011120452791147272,0.013210669373233796,0.023426972797433075,1
DE,2025-02-13,-0.012810500299370002,1.136308227376187,0.011355882853843124,0.013210669373233796,0.05096318518077336,1
CF,2025-02-19,0.0033027450914423014,1.1196526075927598,0.026804892745271366,0.02024051477421837,-0.07194838075064762,0
NTR,2025-02-19,0.04315835988499298,0.7631414282125647,0.021739506397286553,0.02024051477421837,0.01410864503746311,1
LNG,2025-02-20,0.02442336654279333,0.9989637455140276,0.025894182354574184,0.009142866385713095,-0.030803896533883608,0
FRO,2025-02-27,-0.1320862132907096,1.0007014246751538,0.019525969202242994,-0.04323867113784602,0.05747880473062196,1
2222.SR,2025-03-04,-0.02888086058989015,1.5731608258308118,0.012514841052186991,-0.03847044241602243,-0.022304865906045135,0
NEE,2025-04-22,-0.0011991678359259568,0.8751365754591269,0.024222228643129638,0.00508972839639839,0.00915368955759073,1
PEP,2025-04-24,-0.07795575257797067,0.8912533176148476,0.023235405141353957,0.014041376950641333,-0.013007167952222252,0
HON,2025-04-29,0.07573751347073851,0.8119931526519629,0.02294893150080168,0.05301964875608541,-0.0073763278340124895,0
CAT,2025-04-30,0.08614867915184145,0.6399211954820815,0.014189853268732271,0.07912343693452206,0.035632476735836194,1
KEX,2025-05-01,0.05075451470262548,0.8057623951751549,0.017406279919950866,0.059212868853198014,0.04328175817777148,1
CVX,2025-05-02,0.013315768591053578,0.925349019403134,0.014305244056541733,0.0585336066445149,-7.207119252264832e-05,0
SHEL,2025-05-02,0.03301800304843263,0.5331915688605309,0.014210903352104714,0.0585336066445149,-0.007352781815354138,0
XOM,2025-05-02,-0.010803766475242248,0.839753164088612,0.011417388062780878,0.0585336066445149,0.010356775994754333,1
ADM,2025-05-06,0.0014507835295103693,0.7219159545776958,0.008613440981507979,0.014818981328309997,0.04904791160564535,1
DUK,2025-05-06,0.02578232570402228,0.668394798178927,0.008600629669879872,0.014818981328309997,-0.08028310638246194,0
CF,2025-05-07,0.013184293381454923,0.8631345613131235,0.013750169038818916,0.018698647224123087,0.0654355570532511,1
NTR,2025-05-07,0.01889501405033552,0.6796876389704182,0.010399604070376127,0.018698647224123087,0.00635823142849901,1
LNG,2025-05-08,-0.0021865718307987098,0.6764903244034763,0.01697346431305132,0.019374993874629026,-0.004602791445263141,0
2222.SR,2025-05-11,-0.013806672655701496,0.5884381722857508,0.005774854572973586,0.04390560971538546,0.04599994437791765,1
DE,2025-05-15,0.0863035283142055,1.1759817889890463,0.018015241545241287,0.05665706543450363,-0.0012975522137669518,0
PEP,2025-07-17,0.07701413275374981,0.8121450792385968,0.029466382753995143,0.012412476635133812,-0.0063942705746878065,0
NEE,2025-07-23,-0.029584169101532828,0.6830075917568733,0.026085717486968536,0.01504464777407385,-0.02513055431055038,0
HON,2025-07-24,-0.04598387588820815,1.0511791722574644,0.025397253797140036,0.019738292969048745,-0.00948861187742047,0
SHEL,2025-07-31,0.01489808712171998,0.7597720763499316,0.013586109712491086,0.0051204992041369605,-0.011632565922059655,0
KEX,2025-07-31,-0.1711453228174766,1.152713530416941,0.08151731981294869,0.0051204992041369605,0.05225058739375201,1
XOM,2025-08-01,-0.002638064106088773,0.9244768330157422,0.011032352166801929,-0.019693888514205025,-0.025902895931112946,0
CVX,2025-08-01,-0.011233067371654422,0.7294873028959411,0.013501821901761125,-0.019693888514205025,0.023844094082793074,1
2222.SR,2025-08-04,-0.004993855310625709,0.7709645028324663,0.005673094229131382,-0.0051228728837502445,0.0058553226007602805,1
DUK,2025-08-05,0.03393644187890283,1.7858074869471112,0.01189597872369894,-0.014330678505634343,0.003790309602978358,1
ADM,2025-08-05,0.041011735526999084,0.9351740239828263,0.026975459447286947,-0.014330678505634343,0.016313827716953534,1
CAT,2025-08-05,0.0011066303047105519,1.537837258830794,0.011617349446226994,-0.014330678505634343,-0.04955899932511323,0
CF,2025-08-06,-0.028423119779121417,0.8940305494391179,0.021843787258021424,-0.0065311138968744435,-0.03870961447944175,0
NTR,2025-08-06,-0.027847645984660434,0.6867047512101155,0.013141812263715401,-0.0065311138968744435,-0.01846420836146271,0
LNG,2025-08-07,0.001149028657029828,0.9530964228718679,0.012028389573381301,-0.004738212339079695,-0.009115358403699854,0
DE,2025-08-14,-0.058476497908874256,1.2277844926072488,0.027275870745258727,0.027039666155759933,0.016540020133001387,1
PEP,2025-10-09,0.030404421511365656,0.8717781050053852,0.0206839008501668,0.0074754233823466675,0.05500645687056469,1
HON,2025-10-23,0.057811270149926375,0.8384861150237195,0.030518950014035342,0.014390817817340725,-0.03785418601458343,0
NEE,2025-10-28,-0.011356881889288333,0.9402151933713775,0.016677678943472538,0.034121490028951186,-0.022496168680409417,0
CAT,2025-10-29,0.10224406734528545,0.7940466196117452,0.046252463026617285,0.023968509299482056,-0.027908181540427884,0
KEX,2025-10-29,0.16818972155930179,1.0679639122991524,0.05220310555668397,0.023968509299482056,0.05208438704321936,1
LNG,2025-10-30,-0.048150427701599885,1.4233089956458989,0.011691852841202867,0.012721850341230845,-0.016499685105565785,0
SHEL,2025-10-30,0.028347297343557443,1.3004680995920308,0.012979149183156739,0.012721850341230845,-0.006824527979597259,0
CVX,2025-10-31,0.013820125650616296,1.0979291331562293,0.012924619545221347,0.02135360132449832,-0.017118891127104387,0
XOM,2025-10-31,-0.0030511515672508563,0.9117060598639756,0.010171848568979775,0.02135360132449832,0.025008744304346638,1
ADM,2025-11-04,-0.050686943835106794,0.9317393345101681,0.008620162289124832,-0.0029678496101009665,-0.04141712571371323,0
2222.SR,2025-11-04,0.0007770336758428653,0.9715486781504137,0.00538039576478958,-0.0029678496101009665,0.0069875694425508,1
NTR,2025-11-05,-0.06103283342407388,0.8654518180433968,0.015036587159289504,-0.011178575574770715,0.11351851196973631,1
CF,2025-11-05,-0.015510966425729125,1.1742888652869337,0.012892428419293686,-0.011178575574770715,-0.0035274370224301884,0
DUK,2025-11-07,-0.0050687628776625495,1.3876860311533756,0.004875034767393617,-0.02388762358311675,0.0009430118335589449,1
DE,2025-11-26,-0.012836709475055812,1.801194705489759,0.026651398854459763,0.02104653491677139,0.028007740175456004,1
NEE,2026-01-27,0.0603479488030206,1.3194436561214853,0.009080889111561827,0.004694905828692477,0.01916229109456348,1
KEX,2026-01-29,-0.03727346966161381,1.12265956194065,0.02133008566237812,0.024292321498008126,-0.027993764591990065,0
HON,2026-01-29,0.05658615704292781,1.043648252574804,0.022116692742353457,0.024292321498008126,0.02908819583517699,1
CAT,2026-01-29,0.057615246795508744,1.128800941584061,0.021638003183758796,0.024292321498008126,0.019647055973910966,1
CVX,2026-01-30,0.060996887337743166,1.114714905321062,0.011480160047051944,0.009585580295542222,0.022385492840479932,1
XOM,2026-01-30,0.05830388692579505,1.3279285572429862,0.00791660830935314,0.009585580295542222,0.054101969358961104,1
ADM,2026-02-03,-0.0017776310208682633,1.6530689442354018,0.010272973244363652,0.0004353737678913489,0.01825202469800201,1
PEP,2026-02-03,0.12636610596284303,1.52944673161082,0.01838906626420598,0.0004353737678913489,0.025299316044863917,1
SHEL,2026-02-05,-0.01086810305040516,1.4485772222328044,0.027259518060150104,-0.025694056946958137,0.048103971350982454,1
DUK,2026-02-10,0.018871030248431578,1.1091883078021008,0.013158690429819217,0.00021678068216131137,0.02156795705289801,1
CF,2026-02-18,0.039848130887548565,0.6864369507214889,0.018789389982983684,-0.006269684428808167,0.003339591899847436,1
NTR,2026-02-18,0.02434041296838189,0.7479162310734759,0.021913634257288976,-0.006269684428808167,0.03201478751152882,1
DE,2026-02-19,0.13032929562313944,1.3444953510308584,0.04663311500287312,-0.01364661291746478,-0.06425974867070622,0
LNG,2026-02-26,0.06164102250401465,1.3187343507105305,0.02317558925158348,0.009445707638458367,0.07324415802175843,1
FRO,2026-02-27,0.14032457981789556,1.5672738738613414,0.013214792400491563,-0.00043714965937195093,-0.08932806775013508,0
